"LOCALE = 12","LOCALE = 13","LOCALE = 32","LOCALE = 41","LOCALE = 21","LOCALE = 43","LOCALE = 42","LOCALE = 11","LOCALE = 23","LOCALE = 33","LOCALE = NA","LOCALE = 31","LOCALE = 22","region = 5","region = 8","region = 6","region = 4","region = 7","region = 1","region = 2","region = 3","region = 0","region = 9","ADM_RATE","SATMTMID","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","UGDS","AVG_INC","ROI"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,575.0,15750.0,0.4952,575.0,0.9558,14103.0,53495.91496,"High"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4633,475.0,21821.0,0.3427,440.0,0.2051,607.0,57564.1693,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767,530.0,23187.5,0.4292,515.0,0.3579,6246.0,43325.71936,"Medium"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,5500.0,0.3688,523.5020210185934,0.3178,6143.0,28383.74625,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,24890.0,0.23,523.5020210185934,0.4222,1012.0,11988.88763,"Low"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8296,510.0,22500.0,0.5857,530.0,0.5673,2365.0,63221.17038,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,6500.0,0.4732235186873289,523.5020210185934,0.285,8932.0,28485.32363,"High"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,7500.0,0.2853,523.5020210185934,0.1754,9648.0,25611.171,"High"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329,531.1777777777778,26125.0,0.659,523.5020210185934,0.6259,1376.0,85618.73916,"Low"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385,593.0,23000.0,0.6955,595.0,0.6422,2614.0,72962.83964,"Low"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,18000.0,0.2766,523.5020210185934,0.1826,28077.0,29678.54857,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,12000.0,0.4276,523.5020210185934,0.3428,14225.0,33352.31594,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,23312.0,0.4732235186873289,523.5020210185934,0.0815,137.0,22274.81682,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,11633.0,0.3177,523.5020210185934,0.2503,17120.0,32434.18609,"High"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,13167.0,0.3074,523.5020210185934,0.2958,5267.0,31496.32758,"High"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,4500.0,0.4732235186873289,523.5020210185934,0.2805,2066.0,25398.20757,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265,440.0,15802.0,0.3873,439.0,0.3804,1085.0,41672.42339,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,22954.0,0.417,523.5020210185934,1.0,2159.0,60435.75452,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,19000.0,0.1986,523.5020210185934,0.4667,1097.0,13243.29434,"Low"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,9500.0,0.3718,523.5020210185934,0.4,542.0,15626.48926,"Low"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292,535.0,23414.0,0.5686,525.0,1.0,6025.0,88156.84564,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757,414.0,15875.0,0.5037,435.0,0.4231,252.0,36273.43897,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3525,531.1777777777778,23000.0,0.2727,523.5020210185934,1.0,192.0,41876.59937,"Medium"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,9750.0,0.3797,523.5020210185934,0.2542,36049.0,31286.80995,"Medium"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886,465.0,24000.0,0.5047,485.0,0.4419,877.0,43033.68345,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,480.0,16000.0,0.3451,458.0,0.5135,667.0,61134.04326,"Low"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329,531.1777777777778,23108.0,0.2273,523.5020210185934,0.0808,5382.0,32053.37114,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6605,520.0,15283.0,0.4831,525.0,0.9967,9472.0,48539.76912,"High"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941,465.0,12250.0,0.1911,465.0,0.8557,3159.0,43455.39571,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588,531.1777777777778,25000.0,0.6463,523.5020210185934,0.7087,827.0,61588.31467,"Low"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,8503.0,0.4732235186873289,523.5020210185934,0.4244,4666.0,16615.71538,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,12000.0,0.4732235186873289,523.5020210185934,0.438,5889.0,35445.89267,"High"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5496,420.0,28000.5,0.406,425.0,0.5604,4173.0,32434.9615,"Medium"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966,410.0,12218.5,0.4732235186873289,410.0,0.7692,320.0,49489.21317,"Low"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653,500.0,18750.0,0.3171,505.0,0.6085,6645.0,49266.10957,"High"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4323,531.1777777777778,28666.0,0.2918,523.5020210185934,0.5659,3658.0,39710.5905,"Low"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,4543.5,0.4732235186873289,523.5020210185934,0.2527,4163.0,15661.27139,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,11125.0,0.4732235186873289,523.5020210185934,0.3949,2691.0,22463.44857,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717,420.0,31000.0,0.4078,430.0,0.5588,3127.0,40711.423,"Low"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,4591.5,0.4732235186873289,523.5020210185934,0.3205,4319.0,20586.3182,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172,490.0,19018.5,0.2109,490.0,0.598,5745.0,47933.71754,"High"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7104,445.0,13676.5,0.4732235186873289,477.0,0.4966,3630.0,17996.65335,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,25146.0,0.328,523.5020210185934,0.5313,732.0,21328.86956,"Low"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6233,570.0,19714.0,0.5673,585.0,0.8021,1928.0,87272.27833,"Low"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,41750.0,0.36,523.5020210185934,0.4706,640.0,30568.82955,"High"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454,445.0,21706.0,0.204,450.0,1.0,512.0,44511.97734,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,531.1777777777778,18765.904755244756,0.4732235186873289,523.5020210185934,0.6667,251.0,31435.71341,"Medium"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,4357.5,0.4732235186873289,523.5020210185934,0.2523,6856.0,25044.80568,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3851,470.0,26750.0,0.2649,480.0,0.5899,6311.0,36043.79134,"High"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,4700.5,0.4732235186873289,523.5020210185934,0.359,3788.0,21234.78455,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,9847.0,0.1814,523.5020210185934,0.6303,5365.0,33558.96306,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891,531.1777777777778,41500.0,0.2328,523.5020210185934,0.2604,4083.0,31997.28278,"Medium"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,531.1777777777778,30000.0,0.15,523.5020210185934,0.4312,853.0,23358.70157,"Low"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,9285.0,0.4732235186873289,523.5020210185934,1.0,3407.0,38923.61891,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2887,710.0,18947.5,0.8823,655.0,0.6975,7337.0,85641.68417,"Medium"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,9000.0,0.4732235186873289,523.5020210185934,0.5447,5362.0,39601.97398,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794,410.0,27000.0,0.3312,410.0,0.715,3607.0,33085.47025,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169,695.0,20963.0,0.7892,640.0,0.9606,13300.0,87288.53188,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027,475.0,9750.0,0.1411,475.0,0.5153,8266.0,48048.44,"High"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997,565.0,17994.0,0.5533,565.0,0.9621,5557.0,84869.19009,"Medium"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,10511.0,0.4732235186873289,523.5020210185934,0.3882,1605.0,32130.18544,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5595,555.0,20000.0,0.4653,545.0,0.8743,16757.0,70833.86198,"Medium"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183,550.0,20500.0,0.4731,545.0,0.9714,23405.0,48138.78655,"Medium"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927,615.0,17250.0,0.8328,610.0,0.8134,26177.0,81698.55517,"High"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714,425.0,14561.0,0.1325,435.0,0.4894,4580.0,37489.88996,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,5510.0,0.4732235186873289,523.5020210185934,0.294,4995.0,22201.90304,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,13666.0,0.4732235186873289,523.5020210185934,0.4922533516483511,206.0,29160.44664,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,21691.0,0.4732235186873289,523.5020210185934,0.3,318.0,20528.65584,"Low"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,9743.0,0.4732235186873289,523.5020210185934,0.2353,6331.0,29975.11157,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392,540.0,20500.0,0.4057,540.0,0.5606,22040.0,57995.85598,"Medium"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,505.0,25347.0,0.4836,495.0,0.584,855.0,72485.5735,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764,448.0,7985.0,0.381,438.0,0.6914,862.0,30875.5488,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532,465.0,20996.5,0.1273,475.0,1.0,5523.0,37077.19165,"High"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,18765.904755244756,0.4732235186873289,523.5020210185934,0.324,11233.0,22637.27608,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,531.1777777777778,19623.0,0.1579,523.5020210185934,0.2326,467.0,25851.09245,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277,585.0,25155.5,0.5976,575.0,0.6342,4301.0,55823.66787,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922,531.1777777777778,13121.5,0.1199,523.5020210185934,0.6711,3232.0,38015.36402,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6244,525.0,24936.0,0.5512,525.0,0.7225,2421.0,68470.44166,"Low"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,18765.904755244756,0.4732235186873289,523.5020210185934,0.2961,1755.0,17671.72918,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5323,545.0,16000.0,0.5186,555.0,0.6667,5493.0,65334.33191,"High"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,3134.0,0.4732235186873289,523.5020210185934,0.4494,2493.0,23312.04927,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474,568.0,24000.0,0.4762,590.0,0.98,1068.0,62811.10966,"Low"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942,390.0,34977.0,0.2741,385.0,0.7262,888.0,32757.74503,"Medium"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435,510.0,20837.0,0.465,510.0,1.0,1287.0,56323.41764,"Medium"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792,475.0,18765.904755244756,0.4781,485.0,0.3515,980.0,57865.8479,"Medium"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,3062.0,0.4732235186873289,523.5020210185934,0.2703,4487.0,20816.83798,"High"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869,520.0,25000.0,0.6425,540.0,0.8278,8634.0,82931.28605,"Low"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,28812.5,0.3015,523.5020210185934,0.7443,4241.0,35132.33717,"Medium"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497,490.0,27813.0,0.4674,485.0,1.0,1581.0,48146.82509,"Medium"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,11185.0,0.4732235186873289,523.5020210185934,0.6667,2225.0,30349.63216,"High"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,18765.904755244756,0.4732235186873289,523.5020210185934,0.358,2164.0,15648.14863,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,25644.5,0.4732235186873289,523.5020210185934,0.4922533516483511,341.0,61763.64292,"High"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3918,505.0,24500.0,0.7702,520.0,0.692,2170.0,73747.87217,"Medium"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,18765.904755244756,0.4732235186873289,523.5020210185934,0.4331,1489.0,21020.1735,"High"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012,500.0,22500.0,0.5022,510.0,0.6349,770.0,55713.12652,"Low"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571039413845394,531.1777777777778,18765.904755244756,0.4732235186873289,523.5020210185934,0.3274,4332.0,18383.58162,"High"
